4.132181706657350517e+00 1.544018725615982357e-01 6.569994553428726292e-01
4.142554330558789744e+00 2.520232168396036587e-01 7.597136133371048539e-01
3.951490595833083930e+00 1.236390579911116616e-01 8.106373293158191107e-01
3.823939932146494414e+00 9.657570191658355896e-02 6.998613564295201872e-01
4.037825198295043272e+00 1.427040409853954639e-01 7.504879079036138601e-01
4.074501406121298075e+00 1.307202497660913398e-01 6.580033058447769534e-01
4.038166689099252693e+00 1.822556552467400059e-01 6.501927317540545648e-01
4.188470630352295387e+00 1.587426840241853154e-01 6.936617929719119946e-01
3.961007579777356291e+00 7.883192911422133575e-02 6.390236119914479707e-01
3.853917295949479627e+00 2.392043570373069139e-01 6.752677137052840450e-01
4.015925695228769854e+00 1.868562101873219583e-01 6.250085163804635080e-01
4.108338081016924548e+00 2.277013897820092392e-01 6.629937523895133022e-01
4.080199656500590244e+00 1.228352091886644876e-01 6.562216906251931992e-01
3.995837935042696909e+00 2.343917811255884498e-01 7.548022623456355218e-01
4.003926288867263317e+00 1.516485356546490026e-01 6.494774825839758625e-01
4.080227709105709089e+00 1.555023127369459246e-01 6.881609081218106327e-01
4.066818588341204688e+00 2.076826293959059544e-01 6.523367759275227051e-01
4.226780743273433671e+00 1.514646662339287075e-01 6.734726881313494173e-01
4.350365602026136536e+00 1.410972405422736276e-01 6.872334156476526124e-01
3.993490932634713886e+00 2.000284525401521130e-01 7.700658190938058922e-01
3.977228654790682327e+00 1.072205090182026116e-01 8.230793793288699867e-01
3.753362892726353373e+00 1.087685890718291110e-01 7.841393713644704277e-01
4.119302630142600563e+00 1.802844965788518161e-01 7.653851492240819621e-01
3.716901208824436864e+00 1.759041986505504307e-01 6.331039126236901460e-01
4.212598632099741280e+00 1.692277830795511917e-01 6.604330981798509637e-01
3.882783015662153225e+00 2.457068435785070837e-01 6.890357137930132048e-01
4.244435811494949640e+00 1.334053245717798653e-01 6.580014198992952812e-01
3.821800811281015342e+00 1.986940527797817491e-01 7.631213133975263130e-01
4.009086946899509840e+00 1.246955821495799588e-01 6.955211838814310266e-01
3.860148847881763601e+00 1.147719997159885319e-01 7.490586116729281985e-01
3.810634094676933259e+00 1.532850683110806023e-01 6.653485568646897441e-01
4.003055257798755484e+00 1.434476910330529653e-01 6.192016726749477451e-01
3.770179265612356279e+00 2.353786363218633992e-01 7.719562261688956983e-01
3.909895603405889375e+00 1.919145831298818272e-01 6.693846563636243197e-01
3.920057127518180362e+00 1.043908454937642061e-01 6.301129512400220900e-01
4.022030508865884535e+00 1.878456344092138686e-01 7.442188188652840708e-01
4.003581291373730089e+00 1.349418196316357066e-01 7.450568145934665099e-01
4.126042824153617339e+00 1.236949558161098695e-01 5.915683898122160445e-01
4.253155955736683147e+00 1.807524823579430284e-01 6.224174118196237337e-01
4.135564959720869460e+00 1.240558036074089904e-01 7.344722322860264274e-01
4.007863844950755094e+00 1.654068811576618614e-01 6.984590927456596487e-01
4.070832874100902998e+00 1.507577309491304196e-01 7.401949865971354514e-01
3.891324011753231726e+00 1.332282350914474056e-01 7.063174580236927236e-01
4.022058900236995527e+00 1.555118919805064948e-01 6.421672885505637085e-01
3.746274737614359918e+00 1.749167252417082319e-01 6.995393122648349005e-01
3.739120362658764574e+00 1.897195879161651388e-01 7.085121774551872420e-01
4.173987315225455852e+00 1.559766738680254394e-01 7.320995488593489142e-01
3.929249187442477087e+00 9.615339645090299758e-02 7.968215573310737376e-01
3.863267543526382575e+00 1.389464180138458849e-01 6.790596406580566846e-01
3.977173040863861253e+00 1.542739217818960284e-01 5.993711377150596764e-01
3.943382478116480794e+00 1.838424839774809305e-01 7.759028051282556016e-01
4.102143837250335601e+00 1.551124543632300679e-01 7.565142629930023954e-01
3.677866631259939290e+00 1.408274895532178328e-01 6.639222644668714146e-01
3.985585530160625556e+00 2.154819906028979659e-01 7.873044601444012525e-01
3.926752496518473912e+00 2.039770925982088423e-01 6.425308858476298512e-01
4.055495522077414705e+00 1.492553082039433932e-01 7.308439860702242719e-01
3.940218170227502981e+00 1.440763472096348308e-01 7.676623020626427429e-01
4.161201435750381705e+00 2.553156568588536568e-01 7.566374972070916138e-01
4.198348949857318324e+00 8.170624398263535981e-02 7.221636438500814714e-01
4.088122899691592593e+00 1.388453254934301495e-01 7.607296217672766536e-01
4.063599283884173907e+00 1.460248024160256675e-01 7.407149375633389488e-01
3.910060639088492440e+00 1.860771946636306240e-01 7.449094691414176461e-01
3.998933718693972406e+00 1.697023976303977666e-01 6.524010359578163998e-01
4.006113751955608926e+00 1.312644079343483206e-01 6.801794617112805197e-01
3.951920620812683360e+00 2.024105453755102313e-01 6.605566237748353720e-01
4.040853283865231127e+00 1.242843039901347091e-01 7.514263741984272826e-01
4.042639766316267647e+00 1.588004354323364065e-01 7.481622529155544932e-01
4.048008483347999231e+00 1.926161403463123589e-01 6.828379637330233010e-01
3.968151760801051697e+00 1.892096623311700643e-01 6.708583448179852304e-01
4.018375874466953768e+00 1.916768458736679004e-01 6.136867510642807222e-01
3.973782650492486024e+00 1.320624938507495572e-01 7.155659909126786955e-01
3.769015788741369111e+00 1.166443154091905132e-01 6.783843959912193577e-01
3.688054304620125734e+00 1.470860211752295921e-01 6.483096046449532412e-01
3.845143106732146876e+00 1.059049153170992935e-01 7.436059071557189482e-01
3.789028773965311458e+00 2.274762149643113629e-01 7.364003300254434725e-01
4.227701668669360480e+00 2.179901264827544816e-01 7.713611510757368839e-01
4.164673889853359512e+00 1.033146447219033121e-01 8.015562461797753890e-01
4.166842639881481958e+00 2.212421249519590238e-01 7.001873974178104421e-01
4.028141513586426470e+00 1.939323318819876352e-01 7.923120153297584789e-01
4.052900727705137207e+00 1.611281103830020656e-01 6.871646065325894837e-01
4.056140819838851108e+00 8.099536540040595811e-02 6.222583895883642136e-01
4.285342569831862569e+00 1.745721818783066981e-01 5.982818536242997531e-01
3.993791160419084996e+00 2.364608019238089720e-01 7.379902295021566472e-01
3.797329204003180969e+00 1.514823886731600233e-01 6.964242209940295636e-01
3.921923037268576717e+00 1.321466446274398021e-01 6.718444612067329125e-01
4.255498396405678285e+00 1.070200434084827290e-01 6.305932065952117860e-01
4.240603215421296035e+00 1.816815771721452810e-01 7.112085299886067302e-01
4.041919078793164921e+00 2.121229386841749220e-01 6.921913348254923326e-01
3.947389004834124915e+00 1.277722310243331605e-01 7.821469105547670386e-01
3.864494800607926717e+00 1.055829194265159726e-01 7.374873762796372301e-01
4.096688728319855421e+00 1.488117511999944853e-01 6.546061372542697487e-01
4.228793375970874457e+00 1.708573391061788127e-01 6.785838122512701798e-01
3.992345641611629414e+00 8.731267844219113561e-02 5.973666750046464635e-01
3.886817206071472519e+00 1.908432579373537663e-01 6.709210817091353363e-01
3.989537862929798617e+00 1.841896584716003760e-01 7.237262052891166864e-01
4.013783908893423735e+00 1.771997372557913286e-01 7.309688831135383591e-01
4.038822112918935225e+00 1.456368560107987598e-01 7.096717508986429834e-01
4.118827801453451620e+00 1.959293583205465872e-01 6.694558557737180227e-01
3.940910295066079705e+00 2.111523193462299941e-01 6.621496036968401722e-01
3.825099430979025161e+00 2.260814173994046272e-01 6.779504677717963501e-01
3.760591840052450063e+00 1.505996375590270275e-01 7.294622695034184146e-01
4.065567223253772511e+00 1.636057994545283278e-01 6.798881996835266506e-01
4.132327807626756666e+00 1.635770946048065444e-01 7.105003382382782950e-01
3.802834198251851205e+00 1.041480456063591520e-01 7.640215773661858112e-01
4.058146770827586458e+00 1.361467721027666833e-01 6.428018090519225236e-01
3.954538198456775788e+00 1.715400349597197838e-01 7.423772788573845816e-01
4.108304634661945620e+00 1.748994134897895181e-01 7.124215247891692027e-01
3.944957468844461523e+00 1.918705335957890390e-01 6.921978557516348385e-01
4.235683732179308159e+00 1.787626341806916319e-01 7.399570556695855839e-01
3.890100711983090154e+00 1.769567262798801832e-01 6.634609640010435960e-01
3.943803056633942372e+00 1.946862300888169695e-01 6.686810720970077782e-01
3.907622925958038174e+00 1.863426751656516722e-01 6.674897516031171874e-01
4.014649207729026337e+00 2.438776207848308009e-01 7.892245773084756166e-01
4.009902091399879964e+00 2.041077323623887718e-01 7.537625366125105808e-01
3.874556792041247366e+00 2.236106666470495385e-01 6.061181343114185882e-01
4.301841066405990510e+00 1.458140848076564244e-01 7.765589108826813636e-01
3.860171608502674268e+00 1.635734402669618559e-01 7.306699470839614907e-01
3.871384298948299829e+00 2.009634191506474987e-01 6.668239222031239199e-01
4.126234752372757164e+00 1.456686652800638637e-01 8.373768327445307857e-01
4.251533674230955739e+00 1.359157426943407576e-01 6.462482441592661830e-01
4.083816823480796998e+00 1.338629088279137958e-01 6.575745527711663874e-01
3.865465739238257648e+00 1.057702037550645319e-01 6.991064592937673572e-01
3.876849439665147834e+00 1.533677054407530660e-01 7.421422152942545036e-01
4.187398023001025038e+00 1.873288093230893459e-01 7.675864690633327214e-01
3.732654584479561333e+00 1.616936851450972989e-01 7.216802902932327735e-01
3.763079423416214375e+00 1.494087581607717874e-01 7.374012565040759526e-01
3.900651071183242280e+00 1.045439627496133200e-01 7.292063723784995011e-01
4.201705663257123469e+00 1.659191818849711231e-01 7.221139880731494154e-01
3.883821243797174638e+00 2.065991220352241531e-01 6.566741643663569494e-01
3.896397362560348743e+00 1.988449630732001816e-01 6.818795922124412101e-01
3.839643188467736223e+00 1.932512304669017078e-01 6.519975552778919381e-01
3.823763392516852377e+00 2.177223762893820691e-01 6.685980327650283828e-01
3.958529919457119295e+00 1.482121586957407255e-01 6.390671294624662435e-01
3.718786242018841115e+00 1.655708652682455484e-01 7.784555596008742029e-01
4.063898932966940158e+00 1.225431966047059174e-01 6.617023174987277656e-01
4.138677477129204973e+00 2.049360511215593539e-01 6.605207401211058427e-01
3.984828230421185946e+00 1.102623655622821663e-01 7.296145181384440237e-01
3.807696026080667817e+00 2.257851349893529314e-01 7.754831451023980193e-01
3.764000799436325373e+00 1.476521868684643746e-01 8.095353426100626582e-01
4.024457692547931842e+00 1.713630811240227092e-01 7.367952479272642519e-01
4.048212027013850189e+00 2.295562441051122726e-01 7.204947820016051052e-01
3.952966790965452670e+00 1.643063130249528547e-01 7.466540483135359896e-01
3.997953577975001060e+00 1.658788817891308498e-01 7.843066163192891072e-01
3.846734433955733223e+00 1.788519204064309975e-01 7.833752502001176676e-01
3.775280310439913301e+00 2.162902033041774197e-01 7.902833058188014626e-01
3.746290393435752542e+00 1.995442188079655232e-01 7.411726248635669423e-01
3.895393055331019205e+00 2.104654627114727061e-01 7.920075425838539740e-01
4.327759657694603135e+00 1.551888145930689078e-01 6.686634250814657010e-01
4.181607766837142748e+00 1.827293400828263747e-01 6.422139571385394596e-01
3.837582936612153883e+00 9.324262554123037561e-02 7.265746485833164403e-01
4.190400781104389516e+00 1.776223895180500112e-01 7.392692409469562298e-01
4.106980038884580075e+00 1.971534795124829653e-01 7.202235328507636813e-01
4.049186085575700922e+00 1.213200921192099657e-01 7.113743791945340567e-01
3.892935797133940223e+00 1.858259252384396321e-01 7.711611136835544444e-01
3.918702833989103240e+00 2.146152491104994509e-01 6.995429192639652793e-01
4.028504789794320473e+00 8.249343031006217686e-02 7.473043729091300991e-01
4.185613184736620696e+00 1.408002845340987075e-01 7.615454889151203055e-01
4.168337584122393302e+00 1.165399571102157528e-01 7.329467313730769762e-01
3.917795231501024045e+00 2.187216146704051845e-01 7.203679888158086575e-01
4.046954081814265969e+00 8.548145988727409716e-02 6.371252539968409456e-01
3.778895169026911471e+00 1.453784835813842213e-01 7.715066365082815514e-01
3.819301932247162412e+00 2.313195727890658138e-01 7.022313582683288313e-01
3.798790833955073332e+00 1.599738288852516344e-01 7.855885610513021478e-01
4.117661724782893273e+00 2.056596905384860396e-01 6.500125985359398451e-01
4.119399726819574781e+00 1.346462865583780977e-01 6.610671228060479576e-01
4.047113865738882765e+00 2.284244242444507522e-01 6.538749559371803688e-01
4.021981801732503747e+00 1.667641561360010682e-01 7.065563390403430954e-01
3.974499809081171620e+00 1.371487127014327512e-01 6.122584638812076374e-01
4.024720598319292186e+00 1.219676099901139399e-01 6.106129259114609908e-01
3.777700178052045388e+00 1.570349300670845216e-01 6.096699689205860029e-01
4.036302909510670389e+00 2.177439206118947368e-01 6.854675398155403165e-01
4.152230069587560912e+00 9.767574759532632322e-02 6.471233028832694689e-01
3.937475858244113613e+00 1.982795845698110682e-01 7.433304452791521522e-01
3.908389693925041097e+00 9.110520296359078674e-02 7.470769133813154328e-01
3.988876541784124097e+00 1.490201402462956459e-01 7.035048492764334194e-01
4.033412822510054063e+00 2.191884306888473577e-01 6.980255917348526795e-01
4.069920190773973268e+00 1.717652235215616496e-01 6.206671821288090030e-01
3.915740445363979028e+00 1.675694849689106369e-01 5.813176069903632781e-01
4.268841365504792762e+00 1.668955527340887091e-01 7.875275728262738362e-01
3.961201493222812786e+00 1.839131106690009843e-01 7.230709031552222665e-01
3.991293793673182932e+00 1.756644245286666794e-01 7.178719661479774361e-01
3.957208284367578432e+00 2.451937371224139905e-01 6.892287044226838022e-01
3.959231567213314928e+00 1.877990522468688805e-01 7.023868345635949639e-01
3.950788163391471652e+00 1.575601308162194458e-01 7.815077592539464435e-01
4.035419417226419725e+00 1.721591316996400056e-01 7.065439968382756231e-01
4.262905887623227308e+00 1.450659539372884665e-01 6.775232710673526615e-01
3.954066217879559364e+00 1.145737993851250330e-01 7.329870199274702847e-01
3.829504380839058530e+00 1.873494473664452376e-01 5.937117436535052084e-01
4.099905420483083596e+00 1.086978020947009238e-01 6.864251299908368242e-01
4.015826799564477412e+00 2.230352991426818310e-01 6.704810998262615840e-01
4.214493718863661975e+00 1.048532222185315776e-01 7.238017110553112143e-01
4.041097365370189820e+00 2.097205333791030135e-01 6.414450820495364303e-01
3.864015587019807185e+00 1.019926881594250268e-01 6.997361297967438221e-01
4.003424488109989632e+00 1.576042442745313188e-01 7.386845255576216518e-01
4.058184973633590431e+00 1.432843491436228689e-01 6.129334725577263443e-01
4.137632573424082416e+00 1.973222173678018387e-01 7.630513409820771642e-01
3.964066441439513699e+00 1.299710619796808353e-01 7.651883470847156143e-01
3.758284075369394461e+00 2.156538970571672542e-01 6.695327063454545868e-01
3.973253274724112494e+00 1.968752738973020278e-01 7.297303539178215948e-01
3.836627175942236789e+00 1.948872768402944711e-01 5.976196953994077354e-01
3.675559031732817949e+00 1.831088366868546535e-01 6.222757677438675028e-01
3.986465254958442728e+00 1.901452330477784169e-01 7.776680546452685583e-01
3.983365470354046423e+00 2.264111986859018155e-01 6.967496340600248805e-01
3.622553504821954817e+00 1.669148978194801014e-01 6.896429399522251424e-01
3.966469785629972655e+00 1.966486792433527475e-01 7.114924010494645401e-01
4.050212691026949585e+00 1.927482153138428966e-01 6.183687160689975704e-01
3.801318111959341550e+00 1.428739723926996108e-01 7.008718122692200181e-01
3.759232674871308078e+00 2.249576957680761713e-01 7.612489406726224983e-01
4.135611510844263705e+00 1.474216168113292591e-01 7.519264761960757770e-01
3.924061834356199707e+00 1.403537837161634438e-01 6.193369231777506867e-01
3.985736924124199554e+00 1.237164244713015726e-01 6.518322406300337546e-01
4.144577837032224821e+00 2.085089048681347812e-01 6.475104162937646013e-01
3.957372139017943713e+00 1.680755001396108395e-01 7.314243281162841059e-01
4.052176237148655602e+00 1.723130896404137524e-01 7.610800543737669122e-01
3.790268639229767089e+00 8.319461819074847053e-02 6.986640673549667779e-01
4.161648931584637445e+00 2.317716666037533679e-01 6.565012904322204967e-01
4.166706094962682627e+00 1.360410463718590701e-01 6.539988211579385036e-01
3.867248233669227986e+00 2.072736482726131313e-01 8.183767147527205577e-01
3.856856186738950587e+00 2.100976693070661094e-01 6.864367450333715981e-01
4.071000570927427731e+00 1.756258594489995550e-01 7.616091958283001118e-01
4.065335943229627880e+00 2.249937294833062595e-01 7.898915678594509160e-01
4.315033105411545833e+00 2.132450155527270963e-01 7.573421223139632508e-01
4.139456813010088609e+00 1.981782388405789463e-01 7.316100103752536388e-01
4.009002758390780130e+00 2.607271450124554746e-01 6.094954665344054501e-01
3.991969076096254287e+00 1.908457398136571281e-01 6.952469345891260089e-01
4.211436953349492640e+00 2.151549660379191153e-01 7.406539292827124532e-01
4.295836153318751904e+00 1.986361941277693666e-01 7.066733181196694913e-01
4.283468730800255031e+00 1.996390960114357016e-01 6.989318497217069659e-01
3.848787912784010778e+00 1.423087197582531271e-01 6.680331663367193862e-01
3.905745649167377653e+00 1.870712162351070296e-01 6.747815044785715477e-01
3.783237080312395584e+00 1.577374621641912389e-01 7.912136721144802376e-01
4.041620156971677424e+00 1.357378899816082951e-01 6.471717313831598650e-01
4.275408474650403967e+00 1.458091139163446848e-01 7.190599148020789810e-01
4.044808910220266007e+00 2.008412443231059885e-01 6.961870888998645812e-01
3.912870459966041992e+00 6.641279125329242750e-02 7.239067754700023727e-01
4.024497918684758702e+00 1.588257714736894810e-01 6.278697730864604143e-01
4.204820734217477707e+00 1.869767647117411280e-01 7.427113882895085561e-01
3.943973647471860300e+00 2.032288414823329170e-01 6.634049362538106953e-01
4.042307645959323459e+00 1.004490744052887186e-01 7.214834553712946574e-01
4.262339706207128209e+00 1.995369197635684100e-01 7.332707830497988688e-01
3.967087484484848936e+00 1.032681475100078322e-01 7.551261330498342250e-01
4.137997035917759803e+00 2.094229861239728374e-01 6.398387174044073422e-01
4.208543225012744138e+00 1.585922279095227927e-01 6.069792378935287003e-01
3.924948575568593778e+00 2.183928343368297664e-01 7.310543018249409108e-01
4.160634771097285523e+00 2.356288684478707873e-01 7.623246591193606481e-01
3.956393583382563861e+00 1.495371140702140556e-01 6.661933080473614321e-01
3.791730010632937464e+00 1.038612643135083252e-01 7.042607524357040738e-01
3.902601343007191304e+00 1.635452240628423870e-01 7.139996921463572788e-01
3.843707854894546916e+00 1.489274270091785202e-01 7.658604680201548387e-01
3.874769538146320080e+00 1.847265756495531652e-01 5.646715075492348968e-01
3.910109917561841009e+00 1.914343910038875385e-01 5.917181255354773128e-01
3.887063031107707456e+00 2.094712860992304637e-01 7.263881324643151061e-01
4.050046720314212756e+00 2.134203447727161529e-01 7.987805279931530222e-01
3.816726596123909410e+00 2.032348823845646357e-01 6.356237091322235466e-01
3.962265803641463524e+00 1.384080439405614982e-01 7.733421630626805543e-01
3.961932698785890938e+00 1.558370197904705989e-01 7.000909672690150964e-01
4.307779278515468491e+00 2.283459587421866333e-01 7.400321876035921287e-01
3.812023684579755933e+00 2.343354618812917844e-01 7.608927267794165505e-01
3.818929532072676380e+00 2.049699052090245277e-01 6.962363500973958175e-01
4.071902435505979412e+00 1.404394793851048706e-01 7.131180510784563831e-01
4.158067358198893615e+00 2.228729694503726044e-01 6.941992480308613045e-01
3.803976592282963587e+00 1.852768358934311910e-01 6.791787034181657745e-01
3.777467334876405847e+00 1.533861986324087101e-01 6.442653098559066871e-01
3.959615214263184857e+00 1.810336333004264331e-01 7.736525209395080926e-01
3.886301990019130237e+00 1.827155958248582457e-01 6.876429157262954339e-01
3.949093279464370720e+00 1.705095123627410614e-01 7.497567567741494354e-01
4.062302303788484892e+00 1.401787071052882638e-01 7.371728169878803971e-01
3.884651508290930533e+00 1.462381692193232552e-01 8.327604458270801979e-01
4.103207873858957910e+00 1.971625108809880733e-01 7.380792023115215761e-01
3.809544729601547441e+00 1.572776829388931041e-01 6.943868468964600194e-01
3.843060936693381890e+00 8.663787414260608333e-02 6.632718513035491537e-01
4.092032652948995874e+00 1.550179601286953424e-01 7.333788788622356281e-01
4.003213629226165082e+00 1.752154777818377418e-01 6.596358800031806302e-01
3.805336800082761872e+00 1.092699522255390215e-01 7.221974354617981540e-01
4.223398237353335638e+00 1.626832790321907640e-01 6.871014023207118182e-01
3.721382062423876036e+00 2.022350829356048540e-01 6.266684121981842548e-01
3.965447596641704653e+00 1.352025745465272877e-01 7.131720746593849247e-01
4.036685686252314831e+00 1.651592741914658380e-01 7.247670758293860427e-01
4.104825464251537603e+00 1.346249682276746962e-01 6.384927112452193354e-01
4.069798329789555247e+00 1.681647045978811872e-01 7.049634805304412222e-01
3.932947174055970052e+00 1.896263307155153788e-01 7.584178319448017236e-01
4.021500216084694657e+00 1.309652148680248152e-01 6.905159342798562472e-01
3.938703752589732598e+00 1.192357841366784021e-01 7.166472816026961956e-01
4.203500761190220203e+00 1.312938215354683136e-01 6.414337037042755485e-01
3.829825725621223143e+00 1.114630130604541414e-01 6.791202137405334405e-01
3.880899998640918724e+00 1.420429593247830302e-01 6.734921503907763674e-01
4.109420266882510830e+00 1.019143025372648698e-01 7.206705366680606906e-01
3.754281457297696356e+00 1.491544474511520280e-01 6.091716655535596159e-01
3.951719138722765035e+00 1.521583174430140850e-01 8.229716672747136030e-01
3.844920399631273078e+00 2.207170253276699301e-01 7.415083469329639687e-01
3.911657590824971997e+00 1.247630297133565380e-01 5.971433420175109585e-01
4.180914495299727918e+00 1.312954900738602659e-01 7.002186648785850842e-01
3.969518753707799608e+00 1.662495895826223702e-01 7.216496166812251811e-01
3.906678425384430664e+00 1.630133724939846207e-01 7.747775686780167259e-01
4.116532253058649893e+00 1.983764215536762132e-01 6.778027753300098768e-01
4.227093321150393379e+00 2.175765003111094775e-01 7.666643982112105737e-01
3.973495251586744992e+00 9.248367702782946120e-02 6.720320341561235589e-01
4.084632334817010602e+00 1.155021405532430934e-01 5.999397893459670339e-01
4.018117883343091279e+00 1.926605636487589701e-01 7.345619401337133425e-01
4.033870006179065548e+00 2.253757660920718831e-01 7.550167029081498171e-01
4.019307542427144497e+00 1.283199707902651365e-01 6.075358216723569793e-01
3.968402231466864105e+00 2.519258279013085189e-01 7.083284283174804408e-01
4.172137834616902019e+00 2.291364707949363477e-01 6.418623742672646681e-01
3.749485247135670107e+00 1.554663014081602290e-01 6.544720148878105936e-01
4.185479149148942923e+00 2.086668119454523906e-01 6.463825977006378842e-01
4.124234804115999076e+00 2.382635794942494778e-01 6.446139986636630903e-01
3.988147049260633459e+00 1.932140182077924651e-01 7.584905985634442516e-01
4.094766909088492390e+00 1.721727855997995937e-01 5.816713930504053831e-01
3.864020280926050432e+00 1.924863613941431573e-01 6.141022606442279042e-01
3.971045906219607069e+00 2.163646788288230427e-01 7.093465015478794822e-01
3.948639044895114747e+00 2.570407834979184236e-01 6.718349827924740003e-01
4.156840300023321610e+00 1.635310476159012871e-01 7.967771661120788274e-01
3.915744021860360746e+00 1.805777440751640261e-01 7.458829162974471849e-01
3.814589655885635366e+00 1.561461100131066593e-01 7.765111142534512068e-01
4.157023081135314158e+00 2.323741876571165377e-01 6.606525827604451395e-01
3.992511474493522172e+00 1.703036857640592427e-01 7.722789793911706280e-01
3.733322005410807165e+00 1.703034549321938429e-01 7.173770888925395939e-01
4.319066233824607082e+00 1.117624799387062079e-01 7.126568634358196874e-01
3.981997330632224052e+00 1.914340732091186492e-01 6.578832605970816871e-01
4.129065779782896684e+00 2.309012248643415033e-01 7.016639034497312855e-01
4.140856168549022165e+00 1.958644896536015922e-01 6.226924888473336361e-01
4.075642513238625142e+00 1.764418867556594162e-01 8.365422918056301116e-01
3.926801822374982098e+00 1.318578534991564910e-01 6.303146058309608835e-01
3.802714836684062405e+00 1.830173024795510583e-01 6.886044930107672046e-01
